nm       Rad_ref     Rad_target  Reflectance
2172.1  11.81  11.81  100.00
2174.6  3.97  11.91  300.00
2177.1  1.00  3.98  398.00
2179.6  1.00  11.97  1197.00
2182.1  4.02  4.02  100.00
2184.5  12.21  -8.14  -66.67
2187.0  12.32  -4.11  -33.33
2189.5  1.00  0.00  0.00
2192.0  -8.15  4.08  -50.00
2194.4  4.11  4.11  100.00
2196.9  8.35  -12.53  -150.00
2199.4  4.25  -8.50  -200.00
2201.9  4.31  25.86  600.00
2204.3  1.00  30.42  3041.50
2206.8  -8.75  13.13  -150.00
2209.2  8.91  4.46  50.00
2211.7  13.50  9.00  66.67
2214.1  4.48  0.00  0.00
2216.6  1.00  0.00  0.00
2219.0  1.00  -4.47  -446.50
2221.5  8.95  0.00  0.00
2223.9  18.02  4.51  25.00
2226.4  18.12  9.06  50.00
2228.8  1.00  9.04  904.00
2231.2  1.00  13.59  1359.00
2233.7  1.00  4.55  454.50
2236.1  4.55  4.55  100.00
2238.5  -13.73  -4.58  33.33
2241.0  -23.13  4.63  -20.00
2243.4  1.00  4.65  464.50
2245.8  1.00  4.67  466.50
2248.2  -14.09  9.39  -66.67
2250.6  1.00  -9.39  -939.00
2253.0  -9.38  -28.14  300.00
2255.4  1.00  -18.80  -1880.00
2257.9  4.71  0.00  0.00
2260.3  1.00  -4.72  -471.50
2262.7  14.31  4.77  33.33
2265.1  1.00  14.54  1453.50
2267.4  1.00  19.52  1952.00
2269.8  19.54  14.66  75.00
2272.2  4.90  29.40  600.00
2274.6  1.00  24.45  2445.00
2277.0  -4.86  0.00  -0.00
2279.4  4.87  9.74  200.00
2281.8  24.55  14.73  60.00
2284.1  44.42  9.87  22.22
2286.5  24.70  0.00  0.00
2288.9  9.97  0.00  0.00
2291.3  1.00  0.00  0.00
2293.6  -10.15  0.00  -0.00
2296.0  1.00  -10.12  -1012.00
2298.4  10.16  5.08  50.00
2300.7  15.32  15.32  100.00
2303.1  15.36  15.36  100.00
2305.4  10.26  0.00  0.00
2307.8  15.44  0.00  0.00
2310.1  10.28  20.56  200.00
2312.5  -5.16  15.48  -300.00
2314.8  20.82  10.41  50.00
2317.1  10.42  -10.42  -100.00
2319.5  -5.18  -15.54  300.00
2321.8  -20.86  0.00  -0.00
2324.1  -10.57  26.43  -250.00
2326.5  1.00  26.58  2657.50
2328.8  1.00  10.57  1057.00
2331.1  10.54  -5.27  -50.00
2333.4  10.64  0.00  0.00
2335.8  1.00  5.37  537.00
2338.1  -10.77  5.39  -50.00
2340.4  10.80  0.00  0.00
2342.7  1.00  0.00  0.00
2345.0  5.43  5.43  100.00
2347.3  10.85  32.55  300.00
2349.6  -10.82  32.46  -300.00
2351.9  -16.26  16.26  -100.00
2354.2  -21.82  10.91  -50.00
2356.5  -5.53  -5.53  100.00
2358.8  -5.61  -16.82  300.00
2361.1  5.62  0.00  0.00
2363.4  1.00  11.18  1118.00
2365.7  1.00  11.17  1117.00
2368.0  5.60  0.00  0.00
2370.2  5.60  11.20  200.00
2372.5  -5.63  5.63  -100.00
2374.8  1.00  -11.38  -1138.00
2377.1  -5.74  -17.21  300.00
2379.3  -17.13  -11.42  66.67
2381.6  -5.70  11.40  -200.00
2383.9  5.76  5.76  100.00
2386.1  1.00  -11.69  -1169.00
2388.4  5.90  -5.90  -100.00
2390.6  5.94  11.87  200.00
2392.9  5.98  5.98  100.00
2395.1  -24.12  0.00  -0.00
2397.4  -24.30  0.00  -0.00
2399.6  -6.09  -12.17  200.00
2401.9  1.00  -18.48  -1848.00
2404.1  1.00  0.00  0.00
2406.4  12.60  0.00  0.00
2408.6  37.74  -12.58  -33.33
2410.8  31.43  -6.29  -20.00
2413.1  -12.56  12.56  -100.00
2415.3  -18.95  12.63  -66.67
2417.5  1.00  -12.64  -1264.00
2419.7  12.62  0.00  0.00
2421.9  25.40  0.00  0.00
2424.2  32.03  12.81  40.00
2426.4  19.37  25.82  133.33
2428.6  -6.56  6.56  -100.00
2430.8  -26.52  0.00  -0.00
2433.0  6.64  0.00  0.00
2435.2  26.64  6.66  25.00
2437.4  13.36  6.68  50.00
2439.6  20.09  13.39  66.67
2441.8  -6.73  -6.73  100.00
2444.0  -33.73  -13.49  40.00
2446.2  -13.59  -6.80  50.00
2448.4  1.00  6.90  690.00
2450.6  28.02  -7.01  -25.00
2452.7  35.20  21.12  60.00
2454.9  7.07  21.21  300.00
2457.1  -28.66  7.17  -25.00
2459.3  -29.10  -14.55  50.00
2461.4  1.00  -7.34  -733.50
2463.6  -14.90  -7.45  50.00
2465.8  -53.45  22.91  -42.86
2467.9  -46.50  15.50  -33.33
2470.1  -7.88  31.50  -400.00
2472.2  8.08  24.24  300.00
2474.4  -8.36  -8.36  100.00
2476.6  17.25  -17.25  -100.00
2478.7  43.95  -8.79  -20.00
2480.9  8.97  0.00  0.00
2483.0  27.74  0.00  0.00
2485.1  38.52  0.00  0.00
2487.3  -10.07  10.07  -100.00
2489.4  1.00  0.00  0.00
2491.6  -11.03  33.08  -300.00
2493.7  1.00  34.82  3481.50
2495.8  -12.10  0.00  -0.00
2497.9  12.52  -37.55  -300.00
2500.1  13.11  -13.11  -100.00
2502.2  1.00  27.93  2793.00
2504.3  75.15  60.12  80.00
2506.4  146.30  32.51  22.22
2508.5  52.23  0.00  0.00
2510.6  18.53  37.05  200.00
2512.8  1.00  -39.36  -3936.00
2514.9  -21.17  -127.02  600.00
2517.0  1.00  -116.65  -11665.00
