nm       Rad_ref     Rad_target  Reflectance
555.5    17298.56    15187.31    87.80
556.9    17106.12    15027.05    87.85
558.2    16877.07    14841.65    87.94
559.7    16700.56    14695.23    87.99
561.0    16581.34    14599.30    88.05
562.4    16453.65    14490.84    88.07
563.8    16222.36    14284.74    88.06
565.2    15991.92    14073.82    88.01
566.6    15740.18    13839.43    87.92
568.0    15534.50    13640.10    87.81
569.4    15296.81    13416.18    87.71
570.8    15269.69    13374.41    87.59
572.2    15373.69    13444.49    87.45
573.6    15459.76    13497.64    87.31
575.0    15458.65    13470.75    87.14
576.3    15418.10    13407.80    86.96
577.7    15446.74    13407.38    86.80
579.1    15585.44    13495.62    86.59
580.5    15835.74    13684.16    86.41
581.9    16086.83    13868.43    86.21
583.2    16278.38    13996.06    85.98
584.6    16216.74    13903.41    85.73
586.0    15820.42    13508.15    85.38
587.4    14862.26    12639.89    85.05
588.8    13846.55    11744.84    84.82
590.2    13144.67    11140.55    84.75
591.5    13205.01    11194.65    84.78
592.9    13274.63    11245.95    84.72
594.3    13405.67    11355.15    84.70
595.7    13498.29    11437.57    84.73
597.0    13806.21    11706.77    84.79
598.4    14118.20    11973.12    84.81
599.8    14388.84    12207.22    84.84
601.2    14650.07    12434.02    84.87
602.5    14908.14    12656.69    84.90
603.9    15149.01    12857.42    84.87
605.3    15307.48    12986.46    84.84
606.7    15340.26    13011.50    84.82
608.0    15298.54    12976.75    84.82
609.4    15238.18    12924.61    84.82
610.8    15180.00    12872.33    84.80
612.1    15078.80    12778.78    84.75
613.5    14984.55    12696.80    84.73
614.9    14798.70    12536.17    84.71
616.2    14693.02    12442.80    84.69
617.6    14634.24    12383.41    84.62
619.0    14683.55    12422.82    84.60
620.3    14649.85    12384.48    84.54
621.7    14557.81    12294.51    84.45
623.0    14377.11    12134.35    84.40
624.4    14212.80    11984.32    84.32
625.8    14013.04    11795.86    84.18
627.1    13786.89    11593.51    84.09
628.5    13636.80    11456.97    84.02
629.8    13574.88    11397.99    83.96
631.2    13619.51    11423.93    83.88
632.6    13695.40    11477.01    83.80
633.9    13819.43    11569.96    83.72
635.3    13964.18    11680.34    83.65
636.6    14046.83    11740.95    83.58
638.0    14090.70    11755.98    83.43
639.3    14067.60    11718.97    83.30
640.7    13978.01    11636.01    83.25
642.0    13928.25    11587.06    83.19
643.4    13855.55    11526.45    83.19
644.8    13653.40    11352.79    83.15
646.1    13218.80    10980.88    83.07
647.5    12722.61    10561.36    83.01
648.8    12449.17    10334.78    83.02
650.2    12463.56    10339.15    82.96
651.5    12609.71    10464.72    82.99
652.8    12750.01    10578.36    82.97
654.2    12655.78    10494.67    82.92
655.5    12322.40    10216.21    82.91
656.9    12148.40    10087.21    83.03
658.2    12400.16    10314.12    83.18
659.6    12937.46    10768.55    83.24
660.9    13412.05    11168.27    83.27
662.3    13681.26    11389.23    83.25
663.6    13782.49    11472.01    83.24
664.9    13826.31    11515.10    83.28
666.3    13829.38    11520.83    83.31
667.6    13814.66    11515.68    83.36
669.0    13747.56    11468.29    83.42
670.3    13666.55    11403.89    83.44
671.6    13590.59    11349.57    83.51
673.0    13532.45    11301.65    83.52
674.3    13481.28    11269.29    83.59
675.6    13440.74    11245.50    83.67
677.0    13424.02    11236.92    83.71
678.3    13398.83    11222.41    83.76
679.6    13347.42    11193.96    83.87
681.0    13301.24    11163.85    83.93
682.3    13248.43    11124.32    83.97
683.6    13137.80    11030.85    83.96
685.0    12719.37    10674.73    83.92
686.3    11892.34    9975.55     83.88
687.6    11114.76    9334.38     83.98
689.0    10788.80    9062.67     84.00
690.3    10858.02    9119.69     83.99
691.6    10915.81    9162.66     83.94
692.9    10750.80    9014.17     83.85
694.2    10622.88    8904.44     83.82
695.6    10824.92    9079.64     83.88
696.9    11177.42    9364.67     83.78
698.2    11336.85    9480.69     83.63
699.5    11194.50    9351.29     83.53
700.9    11000.41    9183.53     83.48
702.2    11048.76    9217.55     83.43
703.5    11315.93    9427.22     83.31
704.8    11631.29    9677.90     83.21
706.1    11907.99    9897.33     83.12
707.5    12150.35    10083.08    82.99
708.8    12369.00    10249.27    82.86
710.1    12566.40    10389.27    82.67
711.4    12715.92    10490.84    82.50
712.7    12739.46    10488.00    82.33
714.0    12476.43    10239.25    82.07
715.3    11588.09    9462.38     81.66
716.7    10112.88    8208.94     81.17
718.0    8559.22     6917.40     80.82
719.3    7743.45     6245.20     80.65
720.6    7980.59     6437.20     80.66
721.9    8630.09     6934.79     80.36
723.2    8900.94     7125.95     80.06
724.5    8764.86     6984.94     79.69
725.8    8528.15     6771.92     79.41
727.1    8481.78     6715.62     79.18
728.4    8633.56     6805.25     78.82
729.7    8923.05     7004.10     78.49
731.0    9518.22     7451.01     78.28
732.3    10507.39    8201.42     78.05
733.6    11553.08    8993.60     77.85
