nm       Rad_ref     Rad_target  Reflectance
447.4    3644.92     205.88      5.65
448.8    3763.80     213.41      5.67
450.3    3901.29     221.50      5.68
451.7    4029.17     230.26      5.71
453.1    4115.16     234.36      5.70
454.6    4144.41     237.89      5.74
456.0    4173.69     238.64      5.72
457.5    4219.07     239.09      5.67
458.9    4292.09     243.54      5.67
460.4    4388.04     250.31      5.70
461.8    4509.22     257.88      5.72
463.2    4648.19     265.79      5.72
464.7    4775.41     275.12      5.76
466.1    4870.32     282.04      5.79
467.5    4907.81     284.45      5.80
469.0    4931.81     283.56      5.75
470.4    4971.15     287.29      5.78
471.9    5048.00     291.52      5.77
473.3    5142.50     297.50      5.79
474.7    5261.50     305.40      5.80
476.2    5402.66     313.99      5.81
477.6    5589.41     324.22      5.80
479.0    5786.64     337.61      5.83
480.5    5904.29     343.29      5.81
481.9    5927.11     348.61      5.88
483.3    5888.06     346.75      5.89
484.8    5860.26     346.09      5.91
486.2    5874.05     347.10      5.91
487.6    5964.66     351.54      5.89
489.0    6115.65     362.83      5.93
490.5    6299.37     374.85      5.95
491.9    6479.39     386.13      5.96
493.3    6621.16     396.84      5.99
494.8    6702.08     404.48      6.04
496.2    6741.75     411.51      6.10
497.6    6747.93     417.69      6.19
499.0    6773.10     419.68      6.20
500.5    6838.71     427.23      6.25
501.9    6946.24     437.78      6.30
503.3    7082.60     451.04      6.37
504.7    7225.58     466.45      6.46
506.1    7371.07     483.61      6.56
507.6    7513.17     502.17      6.68
509.0    7649.64     520.64      6.81
510.4    7766.85     541.12      6.97
511.8    7846.35     559.48      7.13
513.2    7901.71     577.77      7.31
514.7    7941.97     600.45      7.56
516.1    7997.70     625.20      7.82
517.5    8078.58     655.47      8.11
518.9    8183.57     693.19      8.47
520.3    8314.99     731.28      8.79
521.7    8441.82     771.85      9.14
523.2    8566.96     810.57      9.46
524.6    8698.94     857.35      9.86
526.0    8832.68     901.38      10.21
527.4    8964.95     946.94      10.56
528.8    9098.27     989.18      10.87
530.2    9245.59     1032.17     11.16
531.6    9397.92     1075.20     11.44
